video_id,start_frame,stop_frame,verb,verb_class,noun,all_nouns,all_noun_classes,relevant
P28_06,4518,4573,open,3,cupboard,['cupboard'],[3],False
P28_06,202,369,rinse,2,knife,['knife'],[4],True
P28_06,4587,4839,take-out,12,container:food,['container:food'],[21],False
P28_06,4909,5020,pick-up,0,floor,['floor'],[159],True
P28_06,5263,5309,put-down,1,container:food,['container:food'],[21],False
P28_06,5304,5364,put-down,1,lid,['lid'],[6],True
P28_06,5437,5506,take,0,parsley,['parsley'],[169],True
P28_06,5534,5573,turn-on,6,tap,['tap'],[0],False
P28_06,5579,6107,rinse,2,parsley,['parsley'],[169],True
P28_06,6120,6161,turn-off,8,tap,['tap'],[0],False
P28_06,6210,6369,strain,37,parsley,['parsley'],[169],True
P28_06,6411,6469,put-down,1,parsley,['parsley'],[169],True
P28_06,399,460,take,0,board:chopping,['board:chopping'],[18],True
P28_06,7176,10491,chop,7,parsley,['parsley'],[169],True
P28_06,7252,7414,take,0,knife,['knife'],[4],True
P28_06,7297,7351,chop,7,parsley,['parsley'],[169],True
P28_06,7378,7447,chop,7,parsley,['parsley'],[169],True
P28_06,10745,11117,chop,7,parsley,['parsley'],[169],True
P28_06,11074,11323,clean,2,knife,['knife'],[4],True
P28_06,11379,11449,put-down,1,knife,['knife'],[4],True
P28_06,11466,11914,clean,2,hand,['hand'],[11],True
P28_06,11920,11987,take,0,board:chopping,['board:chopping'],[18],True
P28_06,12080,12150,put-down,1,board:chopping,['board:chopping'],[18],True
P28_06,485,761,rinse,2,board:chopping,['board:chopping'],[18],True
P28_06,12722,13272,distribute-in,11,vegetable,"['vegetable', 'tray']","[94, 35]",True
P28_06,13071,13796,distribute,27,vegetable,"['vegetable', 'tray']","[94, 35]",False
P28_06,13832,13921,take,0,parsley,['parsley'],[169],True
P28_06,13955,14413,put-in,5,parsley,"['parsley', 'tray']","[169, 35]",True
P28_06,14520,14592,take,0,parsley,['parsley'],[169],True
P28_06,14679,14913,put-in,5,parsley,"['parsley', 'tray']","[169, 35]",True
P28_06,15032,15158,take,0,parsley,['parsley'],[169],True
P28_06,15205,15586,put-in,5,parsley,"['parsley', 'tray']","[169, 35]",True
P28_06,15756,16679,clean,2,hand,['hand'],[11],True
P28_06,16710,16803,take,0,board:chopping,['board:chopping'],[18],True
P28_06,751,921,turn-off,8,tap,['tap'],[0],False
P28_06,16819,16885,put-down,1,board:chopping,['board:chopping'],[18],True
P28_06,16930,17076,gather,63,parsley,['parsley'],[169],False
P28_06,17036,17150,take,0,parsley,['parsley'],[169],True
P28_06,17156,17292,put-in,5,container:food,['container:food'],[21],False
P28_06,17298,17629,gather,63,parsley,['parsley'],[169],False
P28_06,17635,17742,take,0,parsley,['parsley'],[169],True
P28_06,17742,18004,put-in,5,container:food,['container:food'],[21],False
P28_06,18010,18089,take,0,board:chopping,['board:chopping'],[18],True
P28_06,18095,18184,turn-on,6,tap,['tap'],[0],False
P28_06,18204,18456,rinse,2,board:chopping,['board:chopping'],[18],True
P28_06,1032,1195,put-down,1,board:chopping,"['board:chopping', 'knife']","[18, 4]",True
P28_06,19096,19146,turn-off,8,tap,['tap'],[0],False
P28_06,19531,19580,take,0,lid,['lid'],[6],True
P28_06,19586,19776,put-in,5,lid,"['lid', 'container:food']","[6, 21]",True
P28_06,19689,19908,seal,36,container:food,['container:food'],[21],False
P28_06,19884,20008,move,11,dish,['dish'],[2],False
P28_06,20116,20217,open,3,fridge,['fridge'],[12],False
P28_06,20200,20283,put-in,5,container:food,"['container:food', 'fridge']","[21, 12]",False
P28_06,20280,20349,close,4,fridge,['fridge'],[12],False
P28_06,20540,20598,open,3,cupboard,['cupboard'],[3],False
P28_06,20663,20745,take-out,12,tin,['tin'],[61],False
P28_06,1322,1427,open,3,fridge,['fridge'],[12],False
P28_06,20844,20921,take-out,12,oil,['oil'],[31],True
P28_06,21266,21308,take-out,12,salt,['salt'],[38],True
P28_06,21305,21355,take-out,12,jar,['jar'],[40],True
P28_06,21484,21695,open,3,lid,['lid'],[6],False
P28_06,21498,21561,take-out,12,paprika,['paprika'],[206],True
P28_06,21694,21763,check,24,paprika,['paprika'],[206],True
P28_06,21755,21854,close,4,lid,['lid'],[6],True
P28_06,21954,22159,take,0,turmeric,['turmeric'],[211],True
P28_06,22167,22207,put-down,1,turmeric,['turmeric'],[211],True
P28_06,22194,22509,remove-from,12,plastic,"['plastic', 'turmeric']","[26, 211]",True
P28_06,1692,1774,take,0,package:parsley,['package:parsley'],[26],True
P28_06,22504,22542,put-down,1,turmeric,['turmeric'],[211],True
P28_06,22709,22749,throw,13,plastic,['plastic'],[26],True
P28_06,23027,23419,open,3,tin,['tin'],[61],False
P28_06,23410,23525,put-down,1,lid,['lid'],[6],True
P28_06,23554,23830,put-in,5,sauce,"['sauce', 'tray']","[47, 35]",True
P28_06,23893,23973,turn-on,6,tap,['tap'],[0],False
P28_06,23925,24145,fill-with,26,tin,"['tin', 'water']","[61, 27]",True
P28_06,24237,24372,empty,20,water,"['water', 'tray']","[27, 35]",True
P28_06,24479,24643,fill-with,26,tin,"['tin', 'water']","[61, 27]",True
P28_06,24730,24885,empty,20,water,"['water', 'tray']","[27, 35]",True
P28_06,1780,1865,close,4,fridge,['fridge'],[12],False
P28_06,25446,25602,take,0,lid,"['lid', 'tin']","[6, 61]",True
P28_06,25467,25501,empty,20,water,"['water', 'tray']","[27, 35]",True
P28_06,25483,25527,fill-with,26,tin,"['tin', 'water']","[61, 27]",True
P28_06,25638,25818,throw,13,lid,"['lid', 'tin']","[6, 61]",True
P28_06,25966,26058,open,3,drawer,['drawer'],[8],False
P28_06,26049,26120,take,0,spoon,['spoon'],[1],True
P28_06,26124,26160,close,4,drawer,['drawer'],[8],False
P28_06,26257,27070,mix,10,vegetable,['vegetable'],[94],True
P28_06,26665,27516,mix,10,vegetable,['vegetable'],[94],True
P28_06,27748,28952,mix,10,vegetable,['vegetable'],[94],True
P28_07,154,187,take,0,spoon,['spoon'],[1],True
P28_07,282,340,put-down,1,spoon,['spoon'],[1],True
P28_07,3980,4032,stir,10,food,['food'],[34],False
P28_07,4070,5056,stir,10,food,['food'],[34],False
P28_07,6804,6939,put-in,5,tray,"['tray', 'oven']","[35, 46]",True
P28_07,7044,7124,close,4,oven,['oven'],[46],True
P28_07,7108,7282,put-down,1,spoon,['spoon'],[1],True
P28_07,7295,7635,put-down,1,glove:oven,['glove:oven'],[60],True
P28_07,333,403,take,0,glove:oven,['glove:oven'],[60],True
P28_07,462,509,open,3,oven,['oven'],[46],False
P28_07,718,909,take-out,12,tray,['tray'],[35],True
P28_07,1329,1374,take,0,spoon,['spoon'],[1],True
P28_07,1439,1843,stir,10,food,['food'],[34],False
P28_07,1841,2508,stir,10,food,['food'],[34],False
P28_07,2458,3245,stir,10,food,['food'],[34],False
P28_07,3415,6859,stir,10,food,['food'],[34],False
P28_08,129,228,take,0,ladle,['ladle'],[97],False
P28_08,272,372,put-down,1,ladle,['ladle'],[97],False
P28_08,2322,2370,soak,56,sponge,['sponge'],[9],False
P28_08,2437,3343,wash,2,strainer,['strainer'],[39],False
P28_08,3334,3414,put-down,1,strainer,['strainer'],[39],False
P28_08,3414,3475,put-down,1,sponge,['sponge'],[9],False
P28_08,3561,3648,turn-on,6,tap,['tap'],[0],False
P28_08,3651,4264,rinse,2,strainer,['strainer'],[39],False
P28_08,4229,4306,turn-off,8,tap,['tap'],[0],False
P28_08,4384,4501,put-in,5,strainer,"['strainer', 'drainer']","[39, 110]",True
P28_08,4386,4440,put-in,5,peeler,"['peeler', 'knife', 'drainer']","[87, 4, 110]",True
P28_08,4594,4689,take,0,sponge,['sponge'],[9],False
P28_08,410,552,turn-on,6,tap,['tap'],[0],False
P28_08,4603,4689,take,0,sponge,['sponge'],[9],False
P28_08,4708,5023,wash,2,peeler,['peeler'],[87],True
P28_08,4717,4768,soak,56,sponge,['sponge'],[9],False
P28_08,5020,5087,take,0,knife,['knife'],[4],True
P28_08,5080,5319,wash,2,knife,['knife'],[4],True
P28_08,5117,5304,wash,2,ladle,['ladle'],[97],False
P28_08,5316,5410,put-down,1,sponge,['sponge'],[9],False
P28_08,5371,5423,put-down,1,sponge,['sponge'],[9],False
P28_08,5409,5476,turn-on,6,tap,['tap'],[0],False
P28_08,5412,5482,turn-on,6,tap,['tap'],[0],False
P28_08,573,812,rinse,2,board:chopping,['board:chopping'],[18],True
P28_08,5487,5881,rinse,2,ladle,['ladle'],[97],False
P28_08,5504,5871,rinse,2,peeler,"['peeler', 'knife']","[87, 4]",True
P28_08,5821,5922,turn-off,8,tap,['tap'],[0],False
P28_08,5884,5929,turn-off,8,tap,['tap'],[0],False
P28_08,5928,6007,put-in,5,ladle,"['ladle', 'drainer']","[97, 110]",True
P28_08,6084,6121,take,0,sponge,['sponge'],[9],False
P28_08,7554,7642,soak,56,sponge,['sponge'],[9],False
P28_08,7687,7801,put,1,liquid:dish:washing,"['liquid:dish:washing', 'sponge']","[22, 9]",True
P28_08,7815,7867,put-down,1,liquid:dish:washing,['liquid:dish:washing'],[22],True
P28_08,7877,7980,soak,56,sponge,['sponge'],[9],False
P28_08,818,873,put-down,1,board:chopping,['board:chopping'],[18],True
P28_08,8151,8211,take,0,scissors,['scissors'],[79],True
P28_08,8202,8477,wash,2,scissors,['scissors'],[79],True
P28_08,8476,8545,take,0,knife,['knife'],[4],True
P28_08,8551,8764,wash,2,knife,['knife'],[4],True
P28_08,9005,9067,put-down,1,sponge,['sponge'],[9],False
P28_08,9126,9208,turn-on,6,tap,['tap'],[0],False
P28_08,9155,9603,rinse,2,knife,"['knife', 'scissors']","[4, 79]",True
P28_08,9603,9666,turn-off,8,tap,['tap'],[0],False
P28_08,9934,10074,put,1,knife,"['knife', 'scissor', 'drainer']","[4, 79, 110]",True
P28_08,10276,10333,take,0,sponge,['sponge'],[9],False
P28_08,870,1409,rinse,2,strainer,['strainer'],[39],False
P28_08,10445,10504,turn-on,6,tap,['tap'],[0],False
P28_08,10548,10632,soak,56,sponge,['sponge'],[9],False
P28_08,10622,10819,rinse,2,board:chopping,['board:chopping'],[18],True
P28_08,10798,10844,turn-off,8,tap,['tap'],[0],False
P28_08,11016,12049,wash,2,board:chopping,['board:chopping'],[18],True
P28_08,12097,12871,wash,2,board:chopping,['board:chopping'],[18],True
P28_08,12832,12880,put-down,1,sponge,['sponge'],[9],False
P28_08,12907,12990,turn-on,6,tap,['tap'],[0],False
P28_08,12996,13622,rinse,2,board:chopping,['board:chopping'],[18],True
P28_08,13616,13673,turn-off,8,tap,['tap'],[0],False
P28_08,1822,1859,turn-off,8,tap,['tap'],[0],False
P28_08,13679,13784,put-in,5,board:chopping,"['board:chopping', 'drainer']","[18, 110]",True
P28_08,13904,13957,take,0,sponge,['sponge'],[9],False
P28_08,13963,14078,soak,56,sponge,['sponge'],[9],False
P28_08,14024,14083,take,0,dish,['dish'],[2],False
P28_08,14170,14268,rinse,2,dish,['dish'],[2],False
P28_08,14292,14640,wash,2,dish,['dish'],[2],False
P28_08,14985,15045,put-down,1,sponge,['sponge'],[9],False
P28_08,15096,15156,turn-on,6,tap,['tap'],[0],False
P28_08,15162,15492,rinse,2,dish,['dish'],[2],False
P28_08,15503,15543,turn-off,8,tap,['tap'],[0],False
P28_08,1929,1969,take,0,sponge,['sponge'],[9],False
P28_08,15578,15683,put-in,5,dish,"['dish', 'drainer']","[2, 110]",True
P28_08,15930,15982,take,0,sponge,['sponge'],[9],False
P28_08,16054,16088,soak,56,sponge,['sponge'],[9],False
P28_08,16182,16242,clean,2,tap,['tap'],[0],False
P28_08,16338,16428,clean,2,counter,['counter'],[42],True
P28_08,16494,17634,clean,2,counter,['counter'],[42],True
P28_08,16969,17172,soak,56,sponge,['sponge'],[9],False
P28_08,17203,17937,clean,2,counter,['counter'],[42],True
P28_08,17903,18015,throw,13,rubbish,['rubbish'],[54],True
P28_08,18125,18942,clean,2,counter,['counter'],[42],True
P28_08,2039,2146,put,1,liquid:dish:washing,"['liquid:dish:washing', 'sponge']","[22, 9]",True
P28_08,18923,19023,put-down,1,sponge,['sponge'],[9],False
P28_08,19037,19335,wash,2,hand,['hand'],[11],True
P28_08,19303,19359,turn-off,8,tap,['tap'],[0],False
P28_08,19521,19587,take,0,towel,['towel'],[52],True
P28_08,19617,19924,wipe,2,hand,['hand'],[11],True
P28_08,19926,19972,put-down,1,towel,['towel'],[52],True
P28_08,2149,2207,put-down,1,liquid:dish:washing,['liquid:dish:washing'],[22],True
P28_09,166,389,open,3,drawer,['drawer'],[8],False
P28_09,266,301,close,4,drawer,['drawer'],[8],False
P28_09,1369,1516,take,0,avocado,['avocado'],[176],False
P28_09,22449,22569,put-in,5,onion:spring,"['onion:spring', 'salad']","[128, 68]",True
P28_09,22627,23087,put-in,5,onion:spring,"['onion:spring', 'salad']","[128, 68]",True
P28_09,22721,22816,take,0,onion:spring,['onion:spring'],[128],True
P28_09,23078,23128,take,0,knife,['knife'],[4],True
P28_09,23124,23347,rinse,2,knife,['knife'],[4],True
P28_09,23353,23403,turn-off,8,tap,['tap'],[0],False
P28_09,23455,23524,take,0,board:chopping,['board:chopping'],[18],True
P28_09,23563,23635,turn-on,6,tap,['tap'],[0],False
P28_09,23636,24111,rinse,2,board:chopping,['board:chopping'],[18],True
P28_09,24111,24163,turn-off,8,tap,['tap'],[0],False
P28_09,1569,1648,put-down,1,tomato:cherry,['tomato:cherry'],[43],True
P28_09,24240,24334,put-down,1,board:chopping,"['board:chopping', 'knife']","[18, 4]",True
P28_09,24720,24765,shake,15,hand,['hand'],[11],True
P28_09,24720,24953,search,48,salt,['salt'],[38],True
P28_09,24759,24792,open,3,cupboard,['cupboard'],[3],False
P28_09,24968,25064,take-out,12,salt,['salt'],[38],True
P28_09,25184,25289,take-out,12,salt,['salt'],[38],True
P28_09,25614,25692,take-out,12,jar,['jar'],[40],True
P28_09,26305,26381,close,4,cupboard,['cupboard'],[3],True
P28_09,26390,26440,take,0,cupboard,['cupboard'],[3],True
P28_09,26536,26616,put-down,1,cupboard,['cupboard'],[3],True
P28_09,1626,1822,close,4,fridge,['fridge'],[12],False
P28_09,26653,26856,put-in,5,salt,"['salt', 'salad']","[38, 68]",True
P28_09,26919,27067,open,3,oregano,['oregano'],[145],False
P28_09,27093,27567,put-in,5,oregano,"['oregano', 'salad']","[145, 68]",True
P28_09,27597,27633,put-down,1,oregano,['oregano'],[145],True
P28_09,27639,27788,open,3,vinegar:balsamic,['vinegar:balsamic'],[134],False
P28_09,27819,28438,put-in,5,vinegar:balsamic,"['vinegar:balsamic', 'salad']","[134, 68]",True
P28_09,28474,28522,close,4,vinegar:balsamic,['vinegar:balsamic'],[134],True
P28_09,28557,28609,take,0,container,['container'],[21],False
P28_09,28692,28743,open,3,cupboard,['cupboard'],[3],False
P28_09,28741,29239,put-in,5,cupboard,['cupboard'],[3],True
P28_09,1826,2163,open,3,package:avocado,['package:avocado'],[26],False
P28_09,29535,29664,look,38,salad,['salad'],[68],False
P28_09,2169,2223,put-down,1,knife,['knife'],[4],True
P28_09,2230,2347,take-out,12,avocado,['avocado'],[176],False
P28_09,2546,2644,open,3,fridge,['fridge'],[12],False
P28_09,2616,2728,put-in,5,avocado,"['avocado', 'fridge']","[176, 12]",False
P28_09,2715,2817,close,4,fridge,['fridge'],[12],False
P28_09,2977,3044,open,3,cupboard,['cupboard'],[3],False
P28_09,307,393,open,3,drawer,['drawer'],[8],False
P28_09,3243,3352,take,0,dish,['dish'],[2],False
P28_09,3405,3510,put-down,1,dish,['dish'],[2],False
P28_09,3620,4294,take-out,12,tomato:cherry,['tomato:cherry'],[43],True
P28_09,4330,4450,throw,13,rubbish,['rubbish'],[54],True
P28_09,4602,4699,turn-on,6,tap,['tap'],[0],False
P28_09,4705,5109,wash,2,tomato:cherry,['tomato:cherry'],[43],True
P28_09,5106,5181,turn-off,8,tap,['tap'],[0],False
P28_09,5338,5532,put-down,1,tomato:cherry,['tomato:cherry'],[43],True
P28_09,5538,5990,take-out,12,tomato:cherry,['tomato:cherry'],[43],True
P28_09,5996,6071,take,0,package,['package'],[26],True
P28_09,390,456,take,0,board:chopping,['board:chopping'],[18],True
P28_09,6140,6218,throw,13,package,['package'],[26],True
P28_09,6385,6472,turn-on,6,tap,['tap'],[0],False
P28_09,6478,6821,wash,2,tomato:cherry,['tomato:cherry'],[43],True
P28_09,6819,6884,turn-off,8,tap,['tap'],[0],False
P28_09,6999,7111,put-down,1,tomato:cherry,['tomato:cherry'],[43],True
P28_09,7123,7180,take,0,knife,['knife'],[4],True
P28_09,7186,7781,cut,7,avocado,['avocado'],[176],False
P28_09,7788,7898,open,3,avocado,['avocado'],[176],False
P28_09,7978,8229,cut,7,avocado,['avocado'],[176],False
P28_09,8265,8664,take-out,12,core,"['core', 'avocado']","[122, 176]",True
P28_09,457,510,close,4,drawer,['drawer'],[8],False
P28_09,8700,8821,throw,13,core,['core'],[122],True
P28_09,8867,9753,peel,19,avocado,['avocado'],[176],False
P28_09,9759,9970,throw,13,skin,['skin'],[48],True
P28_09,10032,10492,peel,19,avocado,['avocado'],[176],False
P28_09,10498,10549,put-down,1,avocado,['avocado'],[176],False
P28_09,10555,10657,throw,13,skin,['skin'],[48],True
P28_09,10702,11433,peel,19,avocado,['avocado'],[176],False
P28_09,11439,11484,put-down,1,avocado,['avocado'],[176],False
P28_09,11490,11646,throw,13,skin,['skin'],[48],True
P28_09,11671,11752,take,0,knife,['knife'],[4],True
P28_09,565,650,put-down,1,board:chopping,['board:chopping'],[18],True
P28_09,11676,11826,take,0,avocado,['avocado'],[176],False
P28_09,11758,12030,cut,7,avocado,['avocado'],[176],False
P28_09,11832,12387,cut,7,avocado,['avocado'],[176],False
P28_09,12410,12527,take,0,avocado,['avocado'],[176],False
P28_09,12533,12743,cut,7,avocado,['avocado'],[176],False
P28_09,12995,13086,take,0,avocado,['avocado'],[176],False
P28_09,13050,13185,cut,7,avocado,['avocado'],[176],False
P28_09,13104,13193,cut,7,avocado,['avocado'],[176],False
P28_09,14265,14375,turn-on,6,tap,['tap'],[0],False
P28_09,14403,14658,rinse,2,hand,"['hand', 'knife']","[11, 4]",True
P28_09,696,848,take,0,knife,['knife'],[4],True
P28_09,14679,14764,turn-off,8,tap,['tap'],[0],False
P28_09,14932,15099,cut,7,tomato:cherry,['tomato:cherry'],[43],True
P28_09,15128,15174,put-in,5,tomato:cherry,"['tomato:cherry', 'dish']","[43, 2]",True
P28_09,15207,15339,cut,7,tomato:cherry,['tomato:cherry'],[43],True
P28_09,15345,15430,put-in,5,tomato:cherry,"['tomato:cherry', 'dish']","[43, 2]",True
P28_09,15470,15586,cut,7,tomato:cherry,['tomato:cherry'],[43],True
P28_09,15493,15596,cut,7,tomato:cherry,['tomato:cherry'],[43],True
P28_09,15586,15672,put-in,5,tomato:cherry,"['tomato:cherry', 'dish']","[43, 2]",True
P28_09,15623,15685,put-in,5,tomato:cherry,"['tomato:cherry', 'dish']","[43, 2]",True
P28_09,15719,15822,cut,7,tomato:cherry,['tomato:cherry'],[43],True
P28_09,938,975,put-down,1,knife,['knife'],[4],True
P28_09,15734,15824,cut,7,tomato:cherry,['tomato:cherry'],[43],True
P28_09,15843,15906,put-in,5,tomato:cherry,"['tomato:cherry', 'dish']","[43, 2]",True
P28_09,15853,15895,put-in,5,tomato:cherry,"['tomato:cherry', 'dish']","[43, 2]",True
P28_09,15961,16068,cut,7,tomato:cherry,['tomato:cherry'],[43],True
P28_09,15988,16069,cut,7,tomato:cherry,['tomato:cherry'],[43],True
P28_09,16055,16153,put-in,5,tomato:cherry,"['tomato:cherry', 'dish']","[43, 2]",True
P28_09,16080,16139,put-in,5,tomato:cherry,"['tomato:cherry', 'dish']","[43, 2]",True
P28_09,16232,16345,cut,7,tomato:cherry,['tomato:cherry'],[43],True
P28_09,16381,16418,put-in,5,tomato:cherry,"['tomato:cherry', 'dish']","[43, 2]",True
P28_09,16464,16561,cut,7,tomato:cherry,['tomato:cherry'],[43],True
P28_09,1060,1205,open,3,fridge,['fridge'],[12],False
P28_09,16583,16644,put-in,5,tomato:cherry,"['tomato:cherry', 'dish']","[43, 2]",True
P28_09,17158,17344,cut,7,tomato:cherry,['tomato:cherry'],[43],True
P28_09,17350,17413,put-in,5,tomato:cherry,"['tomato:cherry', 'dish']","[43, 2]",True
P28_09,17426,17517,cut,7,tomato:cherry,['tomato:cherry'],[43],True
P28_09,17523,17600,put-in,5,tomato:cherry,"['tomato:cherry', 'dish']","[43, 2]",True
P28_09,17815,17876,put-down,1,knife,['knife'],[4],True
P28_09,17982,18079,open,3,fridge,['fridge'],[12],False
P28_09,18096,18165,take,0,onion:spring,['onion:spring'],[128],True
P28_09,18171,18465,remove-from,12,band:rubber,"['band:rubber', 'onion:spring']","[269, 128]",True
P28_09,18456,18534,throw,13,band:rubber,['band:rubber'],[269],True
P28_09,1252,1334,take,0,tomato:cherry,['tomato:cherry'],[43],True
P28_09,18582,18799,separate,52,onion:spring,['onion:spring'],[128],True
P28_09,18802,18952,put-in,5,onion:spring,"['onion:spring', 'fridge']","[128, 12]",True
P28_09,18987,19115,close,4,fridge,['fridge'],[12],False
P28_09,19114,19611,peel,19,onion:spring,['onion:spring'],[128],True
P28_09,19712,19806,throw,13,skin,['skin'],[48],True
P28_09,19923,20115,cut,7,onion:spring,['onion:spring'],[128],True
P28_09,20640,20731,throw,13,rubbish,['rubbish'],[54],True
P28_09,20883,20958,throw,13,rubbish,['rubbish'],[54],True
P28_09,21199,22252,chop,7,onion:spring,['onion:spring'],[128],True
P28_09,22299,22438,take,0,onion:spring,['onion:spring'],[128],True
P28_101,119,173,open,3,cupboard,['cupboard'],[3],False
P28_101,199,327,take,0,bread,['bread'],[33],True
P28_101,2095,2125,open,3,cupboard,['cupboard'],[3],False
P28_101,30498,30613,turn-on,6,tap,['tap'],[0],False
P28_101,30692,30964,wash,2,scissors,['scissors'],[79],True
P28_101,30988,31195,wash,2,knife,['knife'],[4],True
P28_101,31227,31287,turn-on,6,tap,['tap'],[0],False
P28_101,31327,31609,rinse,2,scissors,"['scissors', 'knife']","[79, 4]",True
P28_101,31651,31745,put,1,scissors,"['scissors', 'knife']","[79, 4]",True
P28_101,31822,31852,turn-off,8,tap,['tap'],[0],False
P28_101,31906,31995,pour,9,liquid:dishwashing,"['liquid:dishwashing', 'sponge']","[22, 9]",False
P28_101,32048,32111,turn-on,6,tap,['tap'],[0],False
P28_101,32173,32633,wash,2,board:chopping,['board:chopping'],[18],True
P28_101,2129,2182,put-in,5,bread,"['bread', 'cupboard']","[33, 3]",True
P28_101,32617,32668,put,1,sponge,['sponge'],[9],False
P28_101,32701,32748,turn-on,6,tap,['tap'],[0],False
P28_101,32748,33287,rinse,2,board:chopping,['board:chopping'],[18],True
P28_101,33292,33322,turn-off,8,tap,['tap'],[0],False
P28_101,33385,33488,put,1,board:chopping,['board:chopping'],[18],True
P28_101,33553,33603,take,0,sponge,['sponge'],[9],False
P28_101,33608,33692,wet,62,sponge,['sponge'],[9],False
P28_101,33697,33847,clean,2,sink,['sink'],[63],True
P28_101,33852,35125,clean,2,counter,['counter'],[42],True
P28_101,35290,35544,wipe,2,hand,['hand'],[11],True
P28_101,2187,2216,close,4,cupboard,['cupboard'],[3],True
P28_101,2319,2400,take,0,plate,['plate'],[2],False
P28_101,2429,2566,leave,1,plate,['plate'],[2],False
P28_101,2680,2783,take,0,board:chopping,['board:chopping'],[18],True
P28_101,2898,2965,put,1,board:chopping,['board:chopping'],[18],True
P28_101,3069,3133,open,3,fridge,['fridge'],[12],False
P28_101,3181,3225,take,0,tomato,['tomato'],[43],True
P28_101,3257,3363,take,0,mozzarella,['mozzarella'],[32],False
P28_101,352,397,close,4,cupboard,['cupboard'],[3],True
P28_101,3458,3572,close,4,fridge,['fridge'],[12],False
P28_101,3661,3763,put,1,tomato,"['tomato', 'mozzarella']","[43, 32]",True
P28_101,3805,3874,open,3,cupboard,['cupboard'],[3],False
P28_101,3879,3956,take,0,garlic,['garlic'],[51],True
P28_101,3950,4161,take-out,12,clove:garlic,['clove:garlic'],[51],True
P28_101,4122,4212,put,1,garlic,['garlic'],[51],True
P28_101,4295,4427,put-on,1,clove:garlic,"['clove:garlic', 'board:chopping']","[51, 18]",True
P28_101,4489,4537,open,3,drawer,['drawer'],[8],False
P28_101,4525,4694,take,0,knife,['knife'],[4],True
P28_101,4699,4931,close,4,drawer,['drawer'],[8],False
P28_101,427,939,open,3,package:bread,['package:bread'],[26],False
P28_101,4947,5071,take,0,tomato,['tomato'],[43],True
P28_101,5132,5301,turn-on,6,tap,['tap'],[0],False
P28_101,5298,5748,wash,2,tomato,['tomato'],[43],True
P28_101,5753,5792,turn-off,8,tap,['tap'],[0],False
P28_101,5900,5970,put,1,tomato,['tomato'],[43],True
P28_101,5956,6031,take,0,knife,['knife'],[4],True
P28_101,6050,6920,cut,7,tomato,['tomato'],[43],True
P28_101,6928,8573,peel-off,19,garlic,['garlic'],[51],True
P28_101,8578,8657,put,1,garlic,['garlic'],[51],True
P28_101,8692,9393,pick-up,0,trash,['trash'],[54],True
P28_101,941,1064,take-out,12,slice:bread,['slice:bread'],[33],True
P28_101,9743,10056,throw,13,trash,['trash'],[54],True
P28_101,10210,10250,take,0,knife,['knife'],[4],True
P28_101,10253,10466,cut,7,garlic,['garlic'],[51],True
P28_101,10699,10746,throw,13,trash,['trash'],[54],True
P28_101,10984,11040,put-in,5,bread,"['bread', 'plate']","[33, 2]",True
P28_101,11084,11118,open,3,cupboard,['cupboard'],[3],False
P28_101,11132,11186,take,0,salt,['salt'],[38],True
P28_101,11190,11288,take,0,oil,['oil'],[31],True
P28_101,11308,11358,close,4,cupboard,['cupboard'],[3],True
P28_101,11407,11464,put,1,oil,"['oil', 'salt']","[31, 38]",True
P28_101,1046,1139,put-in,5,slice:bread,"['slice:bread', 'toaster']","[33, 186]",True
P28_101,11680,12599,cut,7,tomato,['tomato'],[43],True
P28_101,12590,13379,cut,7,tomato,['tomato'],[43],True
P28_101,13488,13547,open,3,drawer,['drawer'],[8],False
P28_101,13560,13618,take,0,scissors,['scissors'],[79],True
P28_101,13760,13812,take,0,mozzarella,['mozzarella'],[32],False
P28_101,13897,14115,cut,7,package:mozzarella,['package:mozzarella'],[26],True
P28_101,14102,14201,put,1,scissors,['scissors'],[79],True
P28_101,14204,14656,empty,20,liquid,['liquid'],[150],False
P28_101,14964,15030,throw,13,trash,['trash'],[54],True
P28_101,15101,15179,take,0,scissors,['scissors'],[79],True
P28_101,1202,1283,take-out,12,slice:bread,['slice:bread'],[33],True
P28_101,15219,15491,open,3,package:mozzarella,['package:mozzarella'],[26],False
P28_101,15483,15700,take-out,12,mozzarella,['mozzarella'],[32],False
P28_101,15691,15742,put,1,mozzarella,['mozzarella'],[32],False
P28_101,15743,15779,put,1,package,['package'],[26],True
P28_101,15969,16827,cut,7,mozzarella,['mozzarella'],[32],False
P28_101,17008,17582,put-on,1,mozzarella,"['mozzarella', 'bread']","[32, 33]",True
P28_101,17579,17892,cut,7,mozzarella,['mozzarella'],[32],False
P28_101,17813,17997,put-on,1,mozzarella,"['mozzarella', 'bread']","[32, 33]",True
P28_101,18002,18233,put-in,5,mozzarella,"['mozzarella', 'package']","[32, 26]",True
P28_101,18588,18631,open,3,cupboard,['cupboard'],[3],False
P28_101,1288,1388,put-in,5,slice:bread,"['slice:bread', 'toaster']","[33, 186]",True
P28_101,18716,18854,take,0,package:plastic,['package:plastic'],[26],True
P28_101,18997,19338,open,3,package:plastic,['package:plastic'],[26],False
P28_101,19409,19535,put-in,5,mozzarella,"['mozzarella', 'package']","[32, 26]",True
P28_101,19542,19858,close,4,package,['package'],[26],True
P28_101,20049,20111,open,3,fridge,['fridge'],[12],False
